"","IaStar","EaStar"
"1843",2.87466941408485e-06,2.39263517647916e-06
"1844",4.69302401301425e-06,3.82507269705602e-06
"1845",4.48702791461479e-06,3.67231446867944e-06
"1846",3.66436940273385e-06,3.01803662914961e-06
"1847",3.6441792407228e-06,2.92018926862682e-06
"1848",4.02381767720388e-06,3.22339640161759e-06
"1849",4.00270945540622e-06,2.923849234245e-06
"1850",5.37260041598057e-06,4.26043019199607e-06
"1851",3.33590082387977e-06,2.51243384056422e-06
"1852",3.15429015445176e-06,2.97105122900735e-06
"1853",4.69171656173538e-06,3.78926264518136e-06
"1854",3.93511146910397e-06,3.2011037627475e-06
"1855",6.77832850047311e-06,4.60308435269749e-06
"1856",6.71056495524482e-06,4.78224826662646e-06
"1857",4.98585783965226e-06,3.62447083539726e-06
"1858",3.67463204163882e-06,2.73266306251593e-06
"1859",1.21001586978222e-05,9.00853235783997e-06
"1860",4.48374245998207e-06,3.60018446508291e-06
"1861",7.46649082650977e-06,5.67038524813087e-06
"1862",9.33353929864666e-06,7.06196236609459e-06
"1863",4.55409560596791e-06,3.79333897502871e-06
"1864",8.5865347486815e-06,5.86501170255049e-06
"1865",7.61187072439963e-06,5.83924554042322e-06
"1866",5.13968306402202e-06,4.1873868984034e-06
"1867",5.21339629645051e-06,4.30847168718824e-06
"1868",5.42511956305193e-06,4.12799848682933e-06
"1869",8.60365417044812e-06,6.45693127116293e-06
"1870",3.19072876540079e-06,2.43135086890127e-06
"1871",3.6928373329901e-06,2.77185291548324e-06
"1872",7.95722628331141e-06,5.97502202991137e-06
"1873",5.98702751231488e-06,4.26034878552002e-06
"1874",5.08409254954219e-06,3.87069851658923e-06
"1875",5.12073619886246e-06,4.00450928773247e-06
"1876",1.00749469333854e-05,7.50557993990024e-06
"1877",6.8578429552506e-06,4.94654165934469e-06
"1878",1.8597884477559e-05,1.30335121192573e-05
"1879",8.76559365789718e-06,6.59658532684076e-06
"1880",1.97506735148187e-06,1.70819018220837e-06
"1881",1.00694390072337e-05,7.50090043698932e-06
"1882",7.00104547051258e-06,5.19112491730235e-06
"1883",2.28945585061331e-06,2.14628470400814e-06
"1884",9.21687268862676e-06,6.3463925260891e-06
"1885",7.87363498497871e-06,6.12182103556624e-06
"1886",6.82895172587474e-06,5.49076598316425e-06
"1887",3.53062016595411e-06,2.64256021306689e-06
"1888",3.73841088462901e-06,3.11265510645874e-06
"1889",6.54898587436618e-06,5.31497525254001e-06
"1890",3.34274938388773e-06,2.5845402057273e-06
"1891",9.58215011607534e-06,6.89043700872537e-06
"1892",7.63070640294008e-06,6.00129871240503e-06
"1893",7.73268200627616e-06,5.84285244575403e-06
"1894",1.01829033505737e-05,7.44126700512555e-06
"1895",4.76118891907457e-06,3.70391268023731e-06
"1896",4.54336142824062e-06,3.63274394527762e-06
"1897",9.28841376703385e-06,7.12277292539611e-06
"1898",3.40112086076499e-06,2.76824123128859e-06
"1899",1.56222689730015e-05,1.04501349170504e-05
"1900",5.10013420067224e-06,4.12077862630195e-06
"1901",1.0002816905581e-05,7.44575086340309e-06
"1902",5.70006220817007e-06,4.47241577224514e-06
"1903",5.49833504667245e-06,4.56666120228908e-06
"1904",7.23347108488129e-06,5.62303822532163e-06
"1905",6.5525030388684e-06,5.07753983321529e-06
"1906",1.43826342770962e-05,9.56262894310086e-06
"1907",9.54158485568678e-06,6.84196737813751e-06
"1908",7.48479895390191e-06,6.05180108380115e-06
"1909",1.04835279835247e-05,7.43430180933349e-06
"1910",9.12471282837721e-06,6.9829282500269e-06
"1911",4.24556831225815e-06,3.33489472733724e-06
"1912",1.00667745271717e-05,7.5912614553804e-06
"1913",9.65122174657992e-06,7.06692690883933e-06
"1914",1.63296422293169e-05,1.15510242585183e-05
"1915",2.52238984580581e-06,1.97632957697245e-06
"1916",1.14474672402236e-05,7.90333051565687e-06
"1917",8.56795792962995e-06,6.24694071259886e-06
"1918",3.90572792243545e-06,2.98911774034682e-06
"1919",7.70533259464374e-06,5.60507258080869e-06
"1920",8.13480003791633e-06,6.20608326081612e-06
"1921",4.65993674295764e-06,3.79571245093616e-06
"1922",3.47960464582772e-06,2.68445579121964e-06
"1923",8.37772827925487e-06,6.51160249792943e-06
"1924",2.13877339010055e-06,1.83339220024187e-06
"1925",4.19753708120101e-06,3.21249756559599e-06
"1926",6.21624078132119e-06,4.87708658646647e-06
"1927",5.42214509534341e-06,3.72818931241605e-06
"1928",3.90961304208028e-06,3.01857464139014e-06
"1929",1.02594964981153e-05,7.55231238531648e-06
"1930",1.01976132236637e-05,7.30958597880787e-06
"1931",4.24053534294777e-06,3.48729767427442e-06
"1932",5.15463578797975e-06,3.96693331706979e-06
"1933",4.69467807207298e-06,3.84592495890431e-06
"1934",9.96372068196757e-06,7.27161855826951e-06
"1935",1.55486703402077e-05,1.04592574561589e-05
"1936",6.05472985350093e-06,4.71366782452175e-06
"1937",2.00249397341373e-06,1.64022892265637e-06
"1938",2.05817149577042e-06,1.89360704436651e-06
"1939",4.80907486439882e-06,3.92428042737172e-06
"1940",3.82707674252239e-06,3.15971293610594e-06
"1941",9.91069056901254e-06,7.3576568261453e-06
"1942",4.51333763088968e-06,3.55629927921041e-06
"1943",7.95531664569364e-06,5.95547271090316e-06
"1944",4.96116091395329e-06,3.92656670107891e-06
"1945",1.24885619432684e-05,8.97218145202009e-06
"1946",8.58030417290497e-06,6.45872871860173e-06
"1947",1.67524193461981e-05,1.18510704872744e-05
"1948",6.5724853786923e-06,5.07931101853187e-06
"1949",3.49422652833756e-06,2.77096884388868e-06
"1950",4.8125607932216e-06,3.7219527731287e-06
"1951",3.28231657249807e-06,2.43347962661383e-06
"1952",4.23670025837102e-06,3.21727539925759e-06
"1953",1.98112176752937e-05,1.3874527651102e-05
"1954",8.06902645914295e-06,6.1334834734846e-06
"1955",7.4037493231298e-06,5.14789891499687e-06
"1956",6.25957932601484e-06,4.81909912930724e-06
"1957",2.70709416342192e-06,2.34612503590517e-06
"1958",3.66335602043481e-06,2.9532047106439e-06
"1959",3.71770780078408e-06,3.16028805871688e-06
"1960",2.59586026757046e-06,2.18686060260499e-06
"1961",1.36205493906064e-05,1.02860401566935e-05
"1962",4.79416645193098e-06,3.78015557929934e-06
"1963",1.21962524774452e-05,8.45638195965501e-06
"1964",4.39350610952793e-06,3.58675359222635e-06
"1965",5.93015209942718e-06,4.37581108532018e-06
"1966",2.57032550539076e-06,2.10495256226981e-06
"1967",7.76887494680528e-06,5.37404413925622e-06
"1968",4.2040175032423e-06,3.49151383818062e-06
"1969",7.50528282630108e-06,5.6093000535936e-06
"1970",2.48045988859845e-06,2.10036721088888e-06
"1971",6.66349510476889e-06,5.12881855848626e-06
"1972",5.38256054844849e-06,3.99072047543581e-06
"1973",3.31610463433219e-06,2.63751889787033e-06
"1974",4.35039216863527e-06,3.34039783906126e-06
"1975",6.19493571375428e-06,4.59624401082025e-06
"1976",8.57763093825907e-06,6.26505512302458e-06
"1977",1.50623948394196e-06,1.37138160092065e-06
"1978",7.61366357704682e-06,5.54335754515355e-06
"1979",7.74803246080542e-06,6.1869490542954e-06
"1980",7.96520012830314e-06,6.05868530532533e-06
"1981",4.93736821007431e-06,3.5807535267236e-06
"1982",8.40810794085799e-06,5.97107167731752e-06
"1983",1.69592288902918e-05,1.19781813922976e-05
"1984",7.64069458678834e-06,5.42130795319215e-06
"1985",8.66967216879216e-06,6.12075664302155e-06
"1986",7.2536326320234e-06,5.84054012436568e-06
"1987",4.01158056229158e-06,3.04667978087829e-06
"1988",2.40568699671441e-06,2.12320009747322e-06
"1989",4.37648464657843e-06,3.51166606076925e-06
"1990",1.79105362713844e-06,1.54075472479363e-06
"1991",4.21641085688578e-06,3.35456012870148e-06
"1992",4.48195483921518e-06,3.64715035727274e-06
"1993",5.85531216024049e-06,4.64778070713445e-06
"1994",5.74161917525459e-06,4.31719100422237e-06
"1995",5.5984690307077e-06,4.57959579172501e-06
"1996",6.30550577192855e-06,4.85669009150146e-06
"1997",5.01441226825299e-06,4.1325064681639e-06
"1998",8.39840402031829e-06,6.16821722823764e-06
"1999",4.89576598793738e-06,4.02664966816164e-06
"2000",4.57773203288105e-06,3.46080942691868e-06
"2001",5.51569637476526e-06,4.03060831746029e-06
"2002",1.76552044366891e-05,1.21794449872165e-05
"2003",3.98191296971082e-06,3.41844875008394e-06
"2004",6.80128748743367e-06,5.41688932430149e-06
"2005",5.44196260950224e-06,4.17916680581796e-06
"2006",4.4244211888469e-06,3.56490492497565e-06
"2007",7.73141829611568e-06,5.97782293540432e-06
"2008",8.23433136968129e-06,5.87379372895388e-06
"2009",1.90180667929348e-05,1.29805794448532e-05
"2010",1.0910835627053e-05,8.3009578578763e-06
"2011",8.43791781074412e-06,6.37882140000487e-06
"2012",1.7165586419114e-05,1.24203891806101e-05
"2013",4.71199422562415e-06,3.72820108020935e-06
"2014",1.10165132762074e-05,8.32681510307126e-06
"2015",2.23023500686232e-06,1.81242351893267e-06
"2016",3.80814405199361e-06,3.19439364309459e-06
"2017",7.54722311227259e-06,5.59992191822278e-06
"2018",5.11375293633735e-06,3.73926711527074e-06
"2019",6.03685154341705e-06,4.69396187688488e-06
"2020",3.95089515798299e-06,3.34531415138656e-06
"2021",1.25440050728346e-05,8.74125661695679e-06
"2022",9.18950073277513e-06,6.73424580676603e-06
"2023",4.90951684969101e-06,3.62341539810508e-06
"2024",5.86781581157586e-06,4.63007645979246e-06
"2025",2.49601079893153e-06,2.26785450221512e-06
"2026",6.79953615609185e-06,5.09371285010995e-06
"2027",2.57508169871558e-06,1.93339361569918e-06
"2028",1.21947195301739e-05,8.51246688981674e-06
"2029",4.28794719270857e-06,3.10556829344272e-06
"2030",3.2422760065553e-06,2.62493251413553e-06
"2031",6.32397776625138e-06,4.65926078273603e-06
"2032",1.09686719883385e-05,8.20586779391132e-06
"2033",8.69256983682709e-06,6.55535947052991e-06
"2034",8.06652035463498e-06,6.19221766618951e-06
"2035",2.66639794818842e-06,2.28907311648237e-06
"2036",3.7786115411121e-06,3.15973129977131e-06
"2037",2.79980467516587e-06,2.47277278880512e-06
"2038",8.24956141916737e-06,5.71168446510951e-06
"2039",1.01959642280316e-05,7.6386285593557e-06
"2040",3.68064799154852e-06,3.03523853898822e-06
"2041",8.24015423879779e-06,6.23269289111475e-06
"2042",6.32477617303026e-06,4.97256715798029e-06
"2043",6.18267431644485e-06,4.58105386299575e-06
"2044",1.05053963888083e-05,7.26788491265032e-06
"2045",7.34737244194922e-06,5.27160570922574e-06
"2046",2.09347567708141e-06,1.83379695419932e-06
"2047",3.86888576556114e-06,2.93387086742506e-06
"2048",3.45341080412236e-06,3.00096542157264e-06
"2049",3.87468064240691e-06,3.15759186324579e-06
"2050",2.71822398461793e-06,2.19105461494287e-06
"2051",5.09105353308927e-06,4.37183028524665e-06
"2052",8.27777426771591e-06,5.81397499657716e-06
"2053",1.19086619314885e-05,8.84395131495116e-06
"2054",1.04663923849813e-05,7.91204591708337e-06
"2055",7.87883521719244e-06,5.74552547705778e-06
"2056",7.72714407057161e-06,5.86149095419854e-06
"2057",8.80795017152913e-06,6.02453664328064e-06
"2058",1.25969631553347e-05,8.9324205867179e-06
"2059",7.7922114531428e-06,6.24323452338132e-06
"2060",7.23137929898437e-06,5.65771136294851e-06
"2061",2.89224907416838e-06,2.42825329170367e-06
