"","IaStar1","EaStar1"
"1550",6.45093725849237e-06,4.4072040849959e-06
"1551",2.21846126013327e-05,1.42811213825537e-05
"1552",8.34756031062748e-06,5.52641765184326e-06
"1553",4.48659148140719e-06,3.26671381978519e-06
"1554",1.17563117985237e-05,7.93635730645555e-06
"1555",9.46030731130666e-06,6.62604412496757e-06
"1556",6.45275179712215e-06,4.41225581920069e-06
"1557",5.20263015279374e-06,3.92330916421214e-06
"1558",5.31211272845683e-06,3.53041665713793e-06
"1559",1.8758749924321e-05,1.15449154841948e-05
"1560",1.16541443830217e-05,7.4391245554744e-06
"1561",6.75644434790999e-06,4.53516137747189e-06
"1562",1.32038530747357e-05,8.54296739177482e-06
"1563",9.90258653387551e-06,6.45289425235495e-06
"1564",9.29945523426663e-06,6.44548038524522e-06
"1565",1.07542453475191e-05,6.71606324237882e-06
"1566",2.86631962549271e-05,1.65960330261917e-05
"1567",5.20988985738904e-06,4.0269390480805e-06
"1568",8.8997186351317e-06,6.06224886178764e-06
"1569",5.69099005435229e-06,4.06385047184175e-06
"1570",1.56817449700342e-05,1.0115416588465e-05
"1571",1.05799296316619e-05,7.02686487978921e-06
"1572",2.01030443103361e-05,1.14687789830387e-05
"1573",9.06288157053056e-06,6.13786965318991e-06
"1574",9.49979344059728e-06,6.48687938653179e-06
"1575",1.95403352223659e-05,1.20940298814426e-05
"1576",1.3675606522008e-05,8.68742890163866e-06
"1577",7.66356459595304e-06,5.60156741290209e-06
"1578",8.38389595507099e-06,5.72557024008735e-06
"1579",9.50716652400901e-06,6.15833284416533e-06
"1580",9.89878988427455e-06,6.70954660405754e-06
"1581",1.54212860178532e-05,9.26696010113221e-06
"1582",5.69556384289028e-06,4.10640267207766e-06
"1583",2.00210901561593e-05,1.16000185141431e-05
"1584",1.48999514694115e-05,9.16102202572324e-06
"1585",1.55338000012054e-05,1.07762359290899e-05
"1586",7.53506776303862e-06,5.42421349980571e-06
"1587",3.3706114724684e-05,1.97505508788213e-05
"1588",1.30329614867639e-05,8.98961123867899e-06
"1589",9.94032292947448e-06,6.7239316088399e-06
"1590",8.99686530840917e-06,5.91968179300746e-06
"1591",1.08554900491193e-05,6.84959963604472e-06
"1592",1.21874748340415e-05,7.56929311299431e-06
"1593",5.17570794826949e-06,3.45221898921623e-06
"1594",5.20465254841419e-06,3.76274331187385e-06
"1595",1.8595205434285e-05,1.107039020575e-05
"1596",8.83643493785695e-06,5.41610770317362e-06
"1597",4.23346026817818e-06,3.16939805681415e-06
"1598",2.05688471093821e-05,1.24751916176545e-05
"1599",3.81866057899226e-05,2.11573178401598e-05
"1600",1.23327257169742e-05,8.14568671664002e-06
"1601",8.33420873800863e-06,5.63857543334968e-06
"1602",1.46487824876416e-05,9.67209332990629e-06
"1603",1.14579840606022e-05,7.10773759276165e-06
"1604",5.99506693105579e-06,4.05558960949813e-06
"1605",1.80121335647333e-05,1.17307884885229e-05
"1606",4.9816916646446e-06,3.52173030759342e-06
"1607",9.033538060581e-06,6.09209882010594e-06
"1608",6.37514407255466e-06,4.42826197248851e-06
"1609",1.10797317168778e-05,7.48564839797307e-06
"1610",1.0114974879017e-05,6.87605226423534e-06
"1611",1.09038269162089e-05,7.61261087114918e-06
"1612",6.02301917829499e-05,3.40747634177718e-05
"1613",1.04844005213525e-05,7.18619376980995e-06
"1614",1.93911665064971e-05,1.16521333189066e-05
"1615",6.12010127542655e-06,4.14645737352839e-06
"1616",5.97930915438239e-06,4.36037834319402e-06
"1617",1.58252384557102e-05,1.01102525665009e-05
"1618",1.2365672163468e-05,7.70513799106159e-06
"1619",8.45099809558018e-06,5.54006704516853e-06
"1620",5.11583810276322e-06,3.81351801228943e-06
"1621",8.53724825445449e-06,5.67326296436131e-06
"1622",1.18207479094973e-05,7.88274406515014e-06
"1623",1.01073855736358e-05,6.41305853117426e-06
"1624",1.9769849873974e-05,1.25602668143211e-05
"1625",1.06933029779233e-05,6.98301557986483e-06
"1626",1.86562817703415e-05,1.10338734487023e-05
"1627",3.20722093498861e-06,2.3238109606183e-06
"1628",1.34342766698586e-05,8.65136954416969e-06
"1629",4.78917866314753e-05,2.75857650803262e-05
"1630",1.0814430882259e-05,7.12478114385096e-06
"1631",1.14575989639135e-05,7.42816503780831e-06
"1632",1.32338883874648e-05,7.72507550398451e-06
"1633",3.88941421039024e-06,3.01407080058361e-06
"1634",2.51604453115169e-05,1.53523618689331e-05
"1635",2.75663775103418e-05,1.65576985046796e-05
"1636",9.25029370378152e-06,6.30865965986651e-06
"1637",7.72620294592853e-06,5.50983147244369e-06
"1638",8.31339945680135e-06,5.40711256959388e-06
"1639",1.6609709633416e-05,1.1140500520315e-05
"1640",1.7806635937006e-05,1.08761915901151e-05
"1641",1.33329950885096e-05,9.45043372914711e-06
"1642",1.85539675233671e-05,1.25235960121738e-05
"1643",8.86782334346354e-06,5.89291794566209e-06
"1644",9.3209442356482e-06,6.50164943427888e-06
"1645",6.77416676301395e-06,4.817946441453e-06
"1646",1.72717740137836e-05,1.08182727795439e-05
"1647",1.17150180114319e-05,8.00737192949714e-06
"1648",1.10706555947236e-05,6.8135206843536e-06
"1649",4.41081882221075e-06,3.47136724446077e-06
"1650",1.20134390493076e-05,8.1964549790133e-06
"1651",9.9368315311443e-06,6.53789991249375e-06
"1652",2.14025256866636e-05,1.36330279866849e-05
"1653",1.09404750696948e-05,7.10324108916931e-06
"1654",3.02144743523705e-05,1.84560568692144e-05
"1655",1.15779808604297e-05,7.67283625197941e-06
"1656",4.46195106033429e-06,3.07352591154325e-06
"1657",1.96483742508045e-05,1.24955957560032e-05
"1658",1.79215149858744e-05,1.11636648811376e-05
"1659",1.6358343946695e-05,9.64974531933352e-06
"1660",9.47238174939735e-06,6.51763908849766e-06
"1661",7.44980706085692e-06,5.03632341613015e-06
"1662",1.18403852544149e-05,7.69259900259438e-06
"1663",1.0560493644436e-05,6.69837147715939e-06
"1664",1.13124498067069e-05,7.60493739402111e-06
"1665",1.85283287544328e-05,1.11131010592884e-05
"1666",2.00089837660203e-05,1.19244226608009e-05
"1667",1.90278907409806e-05,1.13602548774103e-05
"1668",1.96081393113095e-05,1.2604126032825e-05
"1669",7.41049513833533e-06,5.18600472207693e-06
"1670",8.4000632181306e-06,5.84429932260696e-06
"1671",1.77387337986248e-05,1.12404015562456e-05
"1672",7.48851385664504e-06,5.50658167910612e-06
"1673",1.50757420641955e-05,9.18130166518067e-06
"1674",1.04890352758524e-05,6.68021681571475e-06
"1675",2.08630100130028e-05,1.30671800850365e-05
"1676",1.03073473535361e-05,6.87880716482207e-06
"1677",3.83511314700851e-05,2.24456861320336e-05
"1678",4.77772956488453e-06,3.44818746268623e-06
"1679",4.62217631137416e-06,3.34181282098598e-06
"1680",6.40262273910931e-06,4.54611399871949e-06
"1681",9.72569504931857e-06,6.37766428716221e-06
"1682",1.0071786061324e-05,7.25256637748208e-06
"1683",5.49900261530922e-06,3.7603108342978e-06
"1684",4.64931163133901e-06,3.29635254423076e-06
"1685",1.09385831348908e-05,7.3100370879265e-06
"1686",1.15805630672961e-05,7.80474428431147e-06
"1687",1.84689359972368e-05,1.05629410292612e-05
"1688",1.42787848037823e-05,9.0650868351854e-06
"1689",1.05111221625839e-05,7.48458020245072e-06
"1690",1.33634985673364e-05,8.88059190785539e-06
"1691",1.03176161383373e-05,6.25298164423276e-06
"1692",3.29683920261354e-05,2.03334378247122e-05
"1693",1.05526235218779e-05,6.69118502570108e-06
"1694",3.81275107779432e-06,2.97295920919459e-06
"1695",1.39038834517712e-05,9.05377370290388e-06
"1696",1.68550673382031e-05,1.06215205382601e-05
"1697",2.87241918200693e-05,1.64497172678858e-05
"1698",4.32587768292844e-05,2.50746750808743e-05
"1699",4.55641625955663e-06,3.29826157783259e-06
"1700",2.10052808823597e-05,1.30500176113406e-05
"1701",6.33184796046497e-06,4.73386417306999e-06
"1702",1.35599811896368e-05,8.73625236395602e-06
"1703",2.24334767694958e-05,1.26606282245285e-05
"1704",4.08093958185382e-06,3.20161229021369e-06
"1705",2.97457037069971e-05,1.81926157282198e-05
"1706",1.32645112100318e-05,8.43984179586687e-06
"1707",1.41239992732047e-05,9.38230513507338e-06
"1708",1.66126389654672e-05,1.08638841014328e-05
"1709",1.05115001306253e-05,6.24556178844127e-06
"1710",1.56628522154792e-05,9.31123306870774e-06
"1711",6.8117745907516e-06,4.99988505679601e-06
"1712",1.2897365824149e-05,8.09177335671792e-06
"1713",4.12956701295702e-06,2.89825713639086e-06
"1714",5.77595417326571e-06,4.34922821263166e-06
"1715",1.17010590913262e-05,7.30553670436629e-06
"1716",2.15375391335037e-05,1.35140160028677e-05
"1717",1.90774491660874e-05,1.09942928066769e-05
"1718",3.67143075580328e-06,2.80926097660618e-06
"1719",1.89156107568969e-05,1.18285862301222e-05
"1720",1.50839603911803e-05,9.68456434219858e-06
"1721",1.69871365793624e-05,1.01962835902812e-05
"1722",9.27305917911938e-06,6.46519296775319e-06
"1723",4.42266359424235e-06,3.30372600318154e-06
"1724",1.32790562836489e-05,8.90660812220464e-06
"1725",1.28571120669175e-05,8.24169538735771e-06
"1726",2.4194936743055e-05,1.42353331156201e-05
"1727",4.8643475800451e-06,3.59809492272234e-06
"1728",6.25175491234134e-06,4.34192391491686e-06
"1729",1.10850077685205e-05,7.29061360675302e-06
"1730",8.52034158606834e-06,6.15885257567709e-06
"1731",5.17085896751848e-06,3.76591406314647e-06
"1732",2.65894616010407e-05,1.6970585165004e-05
"1733",1.60843419149272e-05,9.74330939064446e-06
"1734",8.66847826218964e-06,6.1480524887803e-06
"1735",7.22383643760516e-06,5.01770794669472e-06
"1736",2.10645540757096e-05,1.34074563151307e-05
"1737",1.51463691823081e-06,1.2957594490199e-06
"1738",2.73969081408515e-05,1.5250909739602e-05
"1739",8.54796968669531e-06,5.63539479848312e-06
"1740",5.01314755534546e-06,3.60491113197631e-06
"1741",1.08379037960329e-05,8.01120991645183e-06
"1742",7.78948008018006e-06,5.53005774901587e-06
"1743",6.70630644832369e-06,4.47200973027085e-06
"1744",4.9123537484981e-06,3.43728138584179e-06
"1745",5.81975267416663e-06,4.00095317678019e-06
"1746",5.87352919360912e-06,3.86682311571417e-06
"1747",8.60184379001748e-06,5.33466669061581e-06
"1748",7.64804821970641e-06,5.53355966075602e-06
"1749",1.61401698497998e-05,1.0382284046389e-05
"1750",1.65969349338837e-05,1.07192365865542e-05
"1751",1.00091822077076e-05,6.72620058154363e-06
"1752",9.84534589562741e-06,6.4999703992041e-06
"1753",3.22019777127862e-05,1.8578096067773e-05
"1754",1.68232432328115e-05,1.07644776810441e-05
"1755",7.32809417698424e-06,5.05884461569027e-06
"1756",8.159041539842e-06,5.91013182051809e-06
"1757",1.95572446823669e-05,1.18116145708815e-05
"1758",1.51470018879509e-05,9.54130231088284e-06
"1759",4.71576359537897e-05,2.64224694077878e-05
"1760",8.0833638356861e-06,5.74799307713341e-06
"1761",2.20145502918573e-05,1.45274320119233e-05
"1762",7.73617422495335e-06,5.41405234197288e-06
"1763",9.01080800022541e-06,5.71060810071277e-06
"1764",4.7296909443816e-06,3.16915495491367e-06
"1765",6.05716313632428e-06,4.30063370401262e-06
"1766",8.31923434640267e-06,5.39612716129441e-06
"1767",7.71056633759369e-06,5.42018585198728e-06
"1768",5.88281075829904e-06,4.07400796248389e-06
"1769",2.7195740076082e-05,1.60831475287319e-05
"1770",9.37180634569343e-06,6.32420122304423e-06
"1771",4.32876215885263e-05,2.41902457037364e-05
"1772",1.57546500258841e-05,1.01867904498723e-05
"1773",1.19770995229878e-05,7.59619635226584e-06
"1774",1.07137954515658e-05,7.54730629100828e-06
"1775",1.13314314078213e-05,7.63753968967217e-06
"1776",1.94969642760877e-05,1.23269684147142e-05
"1777",8.69644846129497e-06,5.67195227361541e-06
"1778",8.67175758615467e-06,5.79788803728453e-06
"1779",1.99323960461249e-05,1.22479888396795e-05
"1780",1.20552055503335e-05,7.57835477230622e-06
"1781",2.03168646383162e-05,1.2293354318776e-05
"1782",2.77346576153001e-05,1.64613569011508e-05
"1783",9.8761006067702e-06,6.27590268345612e-06
"1784",7.38580202952711e-06,4.86554921800893e-06
"1785",1.52800226624797e-05,9.04957676853931e-06
"1786",6.66665078207026e-06,4.55227970185291e-06
"1787",7.17827892886716e-06,4.51628870235434e-06
"1788",6.10546235444062e-06,4.12054287281725e-06
"1789",4.6758317366545e-06,3.11668900425933e-06
"1790",1.33811641060125e-05,8.59367480301365e-06
"1791",4.67136895183646e-05,2.70031444748418e-05
"1792",1.87523881790077e-05,1.10847483544103e-05
"1793",4.71596849310562e-05,2.62657552327733e-05
"1794",9.45381689346738e-06,6.92040534541841e-06
"1795",1.58531326601708e-05,1.01908536725339e-05
"1796",4.0050772508311e-06,3.0740080802732e-06
"1797",2.57206041638786e-05,1.53452574909717e-05
"1798",6.76090076472905e-06,4.99737354676878e-06
"1799",7.28732838275734e-06,5.21440343704256e-06
"1800",1.60394708099977e-05,1.00291520879995e-05
"1801",8.06543711138353e-06,5.61123915876614e-06
"1802",9.99215908686734e-06,6.88178246809676e-06
"1803",8.45821532769451e-06,5.52072489020412e-06
"1804",4.58090612379776e-06,3.39293262781393e-06
"1805",9.46944891867621e-06,6.12236944061723e-06
"1806",2.09822403581511e-06,1.622964275292e-06
"1807",1.96751912864752e-05,1.19424210751261e-05
"1808",4.12652620303774e-06,3.00865881586278e-06
"1809",2.33292251867725e-05,1.48254259568373e-05
"1810",8.43188033146462e-06,5.70892921764858e-06
"1811",9.00678244390798e-06,5.91063426812869e-06
"1812",1.40792326385069e-05,9.19856526975379e-06
"1813",8.85593581104149e-06,5.80476733471706e-06
"1814",6.42637637737716e-06,4.54174053347509e-06
"1815",5.92883689345333e-06,3.91994032437553e-06
"1816",4.85991211867073e-06,3.55667152617123e-06
"1817",1.45751825271575e-05,9.6944711652341e-06
"1818",1.73876478419954e-05,1.16168409930735e-05
"1819",9.82157149870088e-06,6.45381188433596e-06
"1820",1.68373935437823e-05,1.07747218056688e-05
"1821",1.10610414736651e-05,7.40828015879847e-06
"1822",8.19186098906961e-06,5.82349228807999e-06
"1823",1.15667607711146e-05,8.10909144264977e-06
"1824",8.27437354249627e-06,5.88356806373494e-06
"1825",3.46484656322423e-06,2.61440282378921e-06
"1826",7.84181850426126e-06,5.31052388612757e-06
"1827",1.1312081750803e-05,7.54739318615675e-06
"1828",5.8179411605502e-06,4.32531169490287e-06
"1829",6.97618656184886e-06,4.5805859857324e-06
"1830",1.01893646347254e-05,6.26316321381313e-06
"1831",1.55812393577748e-05,9.65270766799044e-06
"1832",2.03047229071902e-05,1.27867123744636e-05
"1833",2.22827897928541e-05,1.33135264228117e-05
"1834",3.49345892494399e-06,2.5689051194598e-06
"1835",1.09106600044859e-05,6.89987334533455e-06
"1836",3.15863765841321e-06,2.26779483525217e-06
"1837",1.89014891092688e-06,1.50774422244966e-06
"1838",1.38540296239018e-05,8.87900657634419e-06
"1839",1.09691318647858e-05,7.4355974915436e-06
"1840",1.98745848131324e-05,1.25849173691279e-05
"1841",9.47795555125264e-07,7.93302751402793e-07
"1842",1.8395301998588e-05,1.12533551673735e-05
"1843",4.83072760037544e-06,3.48468301135614e-06
"1844",8.03126285239812e-06,5.65478064392369e-06
"1845",7.54278890842446e-06,5.3362984936562e-06
"1846",5.99498232899645e-06,4.27237124472531e-06
"1847",6.25529412697316e-06,4.31847308884836e-06
"1848",6.91654618937504e-06,4.77324737088882e-06
"1849",7.44027488445962e-06,4.60931351147052e-06
"1850",8.9968527900174e-06,6.13615171209181e-06
"1851",6.15499199483384e-06,3.95268055789118e-06
"1852",4.67668329581696e-06,3.88608534791008e-06
"1853",7.77915984790645e-06,5.41966724661512e-06
"1854",6.79130180131957e-06,4.77097937041029e-06
"1855",1.29507735004356e-05,7.35771490465109e-06
"1856",1.22652189360457e-05,7.37980560153998e-06
"1857",9.49562645892567e-06,5.84922267200549e-06
"1858",6.71359695354683e-06,4.24767413932313e-06
"1859",2.19852607724077e-05,1.39284972531848e-05
"1860",7.628247879236e-06,5.27861625012646e-06
"1861",1.32380158744148e-05,8.58468209678249e-06
"1862",1.68449796735045e-05,1.08762034299607e-05
"1863",7.62836585071043e-06,5.50762078038814e-06
"1864",1.7063793592261e-05,9.76200035281139e-06
"1865",1.38215352470923e-05,9.06922746981584e-06
"1866",8.81147591502834e-06,6.20114716035143e-06
"1867",9.02869051623464e-06,6.45970631873636e-06
"1868",9.53135142847995e-06,6.19486134695248e-06
"1869",1.61478737893226e-05,1.03270394802018e-05
"1870",5.56748146232677e-06,3.62468567863043e-06
"1871",6.92586471345813e-06,4.43008413982449e-06
"1872",1.48956693352826e-05,9.53225747531813e-06
"1873",1.10267087552961e-05,6.62305591775154e-06
"1874",8.90825219550864e-06,5.7937162743972e-06
"1875",9.13468571765792e-06,6.12991498239668e-06
"1876",1.82482952809005e-05,1.1569703021142e-05
"1877",1.26520395058903e-05,7.72201992124354e-06
"1878",3.4556512008086e-05,2.03830578096537e-05
"1879",1.62347805205704e-05,1.04161801874444e-05
"1880",3.26935587268551e-06,2.46482586774901e-06
"1881",1.82451644237793e-05,1.1566673903568e-05
"1882",1.29762271938949e-05,8.18178101906931e-06
"1883",3.45289625894549e-06,2.8538392821016e-06
"1884",1.75286146191793e-05,1.012458735351e-05
"1885",1.34293186833157e-05,8.95133556994458e-06
"1886",1.15480849149938e-05,8.0037864351541e-06
"1887",6.25077348446299e-06,3.9849312850866e-06
"1888",6.27272987025329e-06,4.52675023471809e-06
"1889",1.14180165294464e-05,7.99961550749175e-06
"1890",5.85088748271292e-06,3.87456955709522e-06
"1891",1.79571827638679e-05,1.0920334294783e-05
"1892",1.32642560656058e-05,8.96013564636542e-06
"1893",1.40459452067659e-05,9.05468320261891e-06
"1894",1.88900205459331e-05,1.17080678849883e-05
"1895",8.69986476861365e-06,5.80263364080552e-06
"1896",7.87517859501967e-06,5.42294876598767e-06
"1897",1.68945928204076e-05,1.10809568258239e-05
"1898",5.85569687219007e-06,4.11632905010208e-06
"1899",3.02392590445701e-05,1.68724935092161e-05
"1900",8.44142845719553e-06,5.88380740300778e-06
"1901",1.81902377233267e-05,1.15218115459978e-05
"1902",1.00146639129037e-05,6.74654581865436e-06
"1903",9.32280242603639e-06,6.70863846393733e-06
"1904",1.23480821795972e-05,8.22884362214949e-06
"1905",1.13511385244348e-05,7.53649464771796e-06
"1906",2.88175418209106e-05,1.59624844084711e-05
"1907",1.81416048316838e-05,1.09957926591561e-05
"1908",1.23500658617578e-05,8.61524205233304e-06
"1909",1.96590517608786e-05,1.1759694051268e-05
"1910",1.67575090756031e-05,1.09647623567296e-05
"1911",7.42144867103934e-06,5.00607392150686e-06
"1912",1.84627990926157e-05,1.18740105484239e-05
"1913",1.77244325700899e-05,1.10116979572073e-05
"1914",3.10261367720399e-05,1.8504184629394e-05
"1915",4.46043090769034e-06,2.99988817539354e-06
"1916",2.14581458293787e-05,1.24337267006655e-05
"1917",1.60762494522398e-05,9.93746746028929e-06
"1918",7.1711854799121e-06,4.6925194867808e-06
"1919",1.46263603693053e-05,9.01669253342644e-06
"1920",1.41149894687682e-05,9.20224384815977e-06
"1921",7.99646356599861e-06,5.62617338269248e-06
"1922",6.15296531953362e-06,4.06418206869888e-06
"1923",1.43109451365676e-05,9.53530304517147e-06
"1924",3.41683162529848e-06,2.54983666126728e-06
"1925",7.70636267116689e-06,5.04281492145186e-06
"1926",1.09249905446035e-05,7.35921174844492e-06
"1927",1.03917891357038e-05,5.99218244986358e-06
"1928",6.88804329027399e-06,4.55390258502322e-06
"1929",1.83495524638969e-05,1.14716126995142e-05
"1930",1.94271448470087e-05,1.17696388889486e-05
"1931",6.98266786983615e-06,4.96756124658311e-06
"1932",9.22032159311572e-06,6.07275008234593e-06
"1933",7.85950567792492e-06,5.56649956713607e-06
"1934",1.86046246551855e-05,1.15134807203721e-05
